"","Year","Zone","Station","Impact","ID","area","Species","abundance"
"1742","2010","N","9.32","After",175,"Ctrl","Rotsimpa",0
"1743","2010","N","9.32","After",175,"Ctrl","Sandskadda",0
"1744","2010","N","9.32","After",175,"Ctrl","Sjurygg",0
"1745","2010","N","9.32","After",175,"Ctrl","Skrubbskadda",0
"1746","2010","N","9.32","After",175,"Ctrl","Skaggsimpa",0
"1747","2010","N","9.32","After",175,"Ctrl","Stensnultra",0
"1748","2010","N","9.32","After",175,"Ctrl","Torsk",0
"1749","2010","N","9.32","After",175,"Ctrl","Tanglake",13
"1750","2010","N","9.32","After",175,"Ctrl","AL",0
"1751","2010","N","9.33","After",176,"Ctrl","Oxsimpa",3
"1752","2010","N","9.33","After",176,"Ctrl","Rotsimpa",0
"1753","2010","N","9.33","After",176,"Ctrl","Sandskadda",0
"1754","2010","N","9.33","After",176,"Ctrl","Sjurygg",0
"1755","2010","N","9.33","After",176,"Ctrl","Skrubbskadda",0
"1756","2010","N","9.33","After",176,"Ctrl","Skaggsimpa",0
"1757","2010","N","9.33","After",176,"Ctrl","Stensnultra",0
"1758","2010","N","9.33","After",176,"Ctrl","Torsk",0
"1759","2010","N","9.33","After",176,"Ctrl","Tanglake",22
"1760","2010","N","9.33","After",176,"Ctrl","AL",0
"1761","2010","N","9.34","After",177,"Ctrl","Oxsimpa",0
"1762","2010","N","9.34","After",177,"Ctrl","Rotsimpa",0
"1763","2010","N","9.34","After",177,"Ctrl","Sandskadda",0
"1764","2010","N","9.34","After",177,"Ctrl","Sjurygg",0
"1765","2010","N","9.34","After",177,"Ctrl","Skrubbskadda",0
"1766","2010","N","9.34","After",177,"Ctrl","Skaggsimpa",0
"1767","2010","N","9.34","After",177,"Ctrl","Stensnultra",0
"1768","2010","N","9.34","After",177,"Ctrl","Torsk",0
"1769","2010","N","9.34","After",177,"Ctrl","Tanglake",12
"1770","2010","N","9.34","After",177,"Ctrl","AL",0
"1771","2010","N","9.35","After",178,"Ctrl","Oxsimpa",2
"1772","2010","N","9.35","After",178,"Ctrl","Rotsimpa",2
"1773","2010","N","9.35","After",178,"Ctrl","Sandskadda",0
"1774","2010","N","9.35","After",178,"Ctrl","Sjurygg",0
"1775","2010","N","9.35","After",178,"Ctrl","Skrubbskadda",0
"1776","2010","N","9.35","After",178,"Ctrl","Skaggsimpa",0
"1777","2010","N","9.35","After",178,"Ctrl","Stensnultra",0
"1778","2010","N","9.35","After",178,"Ctrl","Torsk",0
"1779","2010","N","9.35","After",178,"Ctrl","Tanglake",25
"1780","2010","N","9.35","After",178,"Ctrl","AL",0
"1781","2010","N","9.36","After",179,"Ctrl","Oxsimpa",1
"1782","2010","N","9.36","After",179,"Ctrl","Rotsimpa",2
"1783","2010","N","9.36","After",179,"Ctrl","Sandskadda",0
"1784","2010","N","9.36","After",179,"Ctrl","Sjurygg",0
"1785","2010","N","9.36","After",179,"Ctrl","Skrubbskadda",0
"1786","2010","N","9.36","After",179,"Ctrl","Skaggsimpa",0
"1787","2010","N","9.36","After",179,"Ctrl","Stensnultra",0
"1788","2010","N","9.36","After",179,"Ctrl","Torsk",0
"1789","2010","N","9.36","After",179,"Ctrl","Tanglake",19
"1790","2010","N","9.36","After",179,"Ctrl","AL",0
